Cruise,Transect,Station,Latitude,Longitude,Time_PST,Night0Day1,Class,Abundance (#/m^2),ESD_n,ESD_mean,ESD_mean-1outlier,ESD_mean-2outliers,Feret_n,Feret_mean,Feret_mean-1outlier,Feret_mean-2outliers,ugcarbon_n,ugcarbon_mean,ugcarbon_mean-1outlier,ugcarbon_mean-2outliers,Carbon_mg_sum,Carbon_mg_sum-1outlier,Carbon_mg_sum-2outliers
P1106,2,9,33.887,121.64,03-Jul-2011 03:32:00,1,appendicularia,5081.42691,16,0.645303,0.600285,0.566687,16,1.848431,1.724489,1.624581,16,5.471385,3.930791,3.15911,27.802445,18.449872,13.602913
P1106,2,9,33.887,121.64,03-Jul-2011 03:32:00,1,bryozoan_larvae,1163.241566,3,0.465979,0.452695,0.443235,3,0.565357,0.558141,0.559502,3,0.945052,0.860461,0.805144,1.099324,0.667283,0.312192
P1106,2,9,33.887,121.64,03-Jul-2011 03:32:00,1,chaetognatha,5296.626599,37,0.979535,1.247389,1.237868,37,3.351154,4.406819,4.36863,37,6.92314,15.294059,14.350844,36.669288,80.977269,75.705017
P1106,2,9,33.887,121.64,03-Jul-2011 03:32:00,1,cnidaria_ctenophores,2549.437767,22,1.336422,1.977587,1.974946,22,2.46606,3.916052,3.911853,22,39.126961,57.729649,57.680646,99.751751,146.058922,145.823115
P1106,2,9,33.887,121.64,03-Jul-2011 03:32:00,1,copepoda_calanoida,131295.075611,428,0.519772,0.766608,0.760665,428,0.973768,1.486501,1.473156,428,3.531366,14.592333,14.010409,463.650922,1915.618556,1833.79355
P1106,2,9,33.887,121.64,03-Jul-2011 03:32:00,1,copepoda_eucalanids,4195.424583,68,1.17835,1.676056,1.680874,68,3.227106,4.885468,4.86718,68,73.179789,168.22247,166.417013,307.020285,702.503297,691.737253
P1106,2,9,33.887,121.64,03-Jul-2011 03:32:00,1,copepoda_harpacticoida,775.494378,2,0.485855,0.472064,NaN,2,1.147272,0.889878,NaN,2,0.527748,0.254481,NaN,0.409266,0.098674,NaN
P1106,2,9,33.887,121.64,03-Jul-2011 03:32:00,1,copepoda_oithona_like,48877.471888,128,0.343923,0.342377,0.340959,128,0.734033,0.730117,0.72762,128,0.922655,0.906943,0.896951,45.097032,43.977436,43.145108
P1106,2,9,33.887,121.64,03-Jul-2011 03:32:00,1,copepoda_others,6203.955021,16,0.329934,0.326023,0.321886,16,0.641357,0.629306,0.616676,16,0.739658,0.699981,0.659226,4.588807,4.071233,3.578581
P1106,2,9,33.887,121.64,03-Jul-2011 03:32:00,1,copepoda_poecilostomatoids,35325.707639,94,0.456523,0.453723,0.451161,94,0.842803,0.836156,0.831273,94,1.753274,1.710351,1.679567,61.935662,59.756182,58.029405
P1106,2,9,33.887,121.64,03-Jul-2011 03:32:00,1,crustacea_others,426.521908,3,0.705974,2.074891,1.577045,3,1.135944,4.651809,4.74251,3,3.870316,7.106082,0.418932,1.650774,0.275536,0.008122
P1106,2,9,33.887,121.64,03-Jul-2011 03:32:00,1,doliolids,19.387359,1,4.352788,NaN,NaN,1,6.618354,NaN,NaN,1,34.797506,NaN,NaN,0.674632,NaN,NaN
P1106,2,9,33.887,121.64,03-Jul-2011 03:32:00,1,eggs,1589.763474,6,0.498311,0.533248,0.519114,6,0.549339,0.588676,0.57321,6,19.59964,18.259136,14.237049,31.158792,21.947779,16.837145
P1106,2,9,33.887,121.64,03-Jul-2011 03:32:00,1,euphausiids,1333.85033,19,0.942385,1.720083,1.605142,19,2.36175,4.599012,4.286131,19,55.408903,228.971527,133.746478,73.907183,216.63068,123.944972
P1106,2,9,33.887,121.64,03-Jul-2011 03:32:00,1,multiples,6283.443195,21,0.686955,0.836824,0.832664,21,1.4932,1.744117,1.734125,21,4.921354,11.27444,10.973245,30.923051,70.623719,68.524276
P1106,2,9,33.887,121.64,03-Jul-2011 03:32:00,1,nauplii,14753.780535,39,0.389656,0.381764,0.375951,39,0.66774,0.638942,0.621578,39,2.750786,2.339849,2.132527,40.584497,33.614352,29.809078
P1106,2,9,33.887,121.64,03-Jul-2011 03:32:00,1,ostracods,486.622722,7,0.644107,1.452863,1.487033,7,0.956069,2.463328,2.536937,7,8.825896,40.099803,41.751187,4.294882,18.736046,18.698186
P1106,2,9,33.887,121.64,03-Jul-2011 03:32:00,1,others,21.326095,2,1.944112,4.543825,NaN,2,2.80485,2.539292,NaN,2,139.674609,49.145875,NaN,2.978714,0.095281,NaN
P1106,2,9,33.887,121.64,03-Jul-2011 03:32:00,1,polychaete,1550.988755,4,0.72209,0.806803,0.912793,4,1.142372,1.302219,1.421031,4,9.462086,11.162236,12.540105,14.67559,12.984377,9.724781
P1106,2,9,33.887,121.64,03-Jul-2011 03:32:00,1,pteropoda,3489.724699,9,0.623979,0.517137,0.437853,9,0.813455,0.647395,0.542888,9,30.118948,8.72197,3.132894,105.106836,27.055355,8.503396
P1106,2,9,33.887,121.64,03-Jul-2011 03:32:00,1,pyrosomes,0,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,0,0
P1106,2,9,33.887,121.64,03-Jul-2011 03:32:00,1,rhizaria,6614.967041,20,0.378256,0.354411,0.35428,20,0.467698,0.434867,0.434682,20,0.735972,0.482271,0.481048,4.868427,3.003209,2.994661
P1106,2,10,33.899,121.623,03-Jul-2011 04:33:59,1,All Classes,278316.363636,1038,0.480983,0.905551,0.905521,1038,0.930766,2.09018,2.090101,1038,4.089795,47.368523,47.357532,1138.256907,13183.348855,13180.204011
P1106,2,10,33.899,121.623,03-Jul-2011 04:33:59,1,All Copepods,233390.909091,806,0.477424,0.74636,0.742824,806,0.925966,1.55861,1.546501,806,3.808407,21.56037,20.59692,888.847595,5024.154238,4792.154279
P1106,2,10,33.899,121.623,03-Jul-2011 04:33:59,1,All Calanoid Copepods,148650.909091,566,0.536944,0.771478,0.77145,566,1.033924,1.504601,1.504505,566,5.369826,13.832346,13.824693,798.229509,2051.160838,2050.000838
P1106,2,10,33.899,121.623,03-Jul-2011 04:33:59,1,All Non-Calanoid Copepods,84740,240,0.373013,0.371817,0.370904,240,0.736585,0.7307,0.726852,240,1.069366,1.046548,1.031541,90.618085,88.303905,86.662613
P1106,2,10,33.899,121.623,03-Jul-2011 04:33:59,1,appendicularia,2916.363636,12,0.567785,0.555127,0.554847,12,1.946292,1.940444,1.939946,12,5.496455,4.817269,4.813443,16.029661,12.297175,12.278657
P1106,2,10,33.899,121.623,03-Jul-2011 04:33:59,1,bryozoan_larvae,363.636364,1,0.486193,NaN,NaN,1,0.604705,NaN,NaN,1,1.070565,NaN,NaN,0.389296,NaN,NaN
P1106,2,10,33.899,121.623,03-Jul-2011 04:33:59,1,chaetognatha,2603.636364,39,0.626773,1.173368,1.172515,39,2.594474,4.124062,4.120642,39,2.273403,9.002782,8.964105,5.919115,23.423601,23.306673
P1106,2,10,33.899,121.623,03-Jul-2011 04:33:59,1,cnidaria_ctenophores,2218.181818,26,1.284166,1.846834,1.844248,26,2.146964,3.369031,3.362422,26,34.801458,50.865683,50.789907,77.195961,112.736851,112.476557
P1106,2,10,33.899,121.623,03-Jul-2011 04:33:59,1,copepoda_calanoida,145678.181818,523,0.528052,0.772615,0.769631,523,0.998148,1.496671,1.48721,523,4.019667,13.727504,13.37877,585.577753,1994.806038,1939.264835
P1106,2,10,33.899,121.623,03-Jul-2011 04:33:59,1,copepoda_eucalanids,2972.727273,43,0.972717,1.585729,1.584737,43,2.78716,4.273352,4.269841,43,71.53423,119.412404,119.050767,212.651756,311.557817,310.397817
P1106,2,10,33.899,121.623,03-Jul-2011 04:33:59,1,copepoda_harpacticoida,1090.909091,3,0.528471,0.58024,0.57774,3,1.306677,0.826849,0.971825,3,1.037247,0.223944,0.130377,1.131542,0.162868,0.04741
P1106,2,10,33.899,121.623,03-Jul-2011 04:33:59,1,copepoda_oithona_like,51643.636364,146,0.334965,0.334142,0.332666,146,0.697914,0.694159,0.690243,146,0.837111,0.804894,0.786671,43.231442,41.274981,40.054409
P1106,2,10,33.899,121.623,03-Jul-2011 04:33:59,1,copepoda_others,2910.909091,9,0.324913,0.322374,0.316303,9,0.588158,0.581773,0.597347,9,0.596231,0.572623,0.538736,1.735574,1.458627,1.176404
P1106,2,10,33.899,121.623,03-Jul-2011 04:33:59,1,copepoda_poecilostomatoids,29094.545455,82,0.439533,0.436322,0.4345,82,0.798701,0.79142,0.785296,82,1.530168,1.485891,1.448082,44.519528,42.690991,41.078147
P1106,2,10,33.899,121.623,03-Jul-2011 04:33:59,1,crustacea_others,365.454545,2,0.927834,0.922442,NaN,2,1.618276,1.608927,NaN,2,2.689468,2.575966,NaN,0.982878,0.936715,NaN
P1106,2,10,33.899,121.623,03-Jul-2011 04:33:59,1,doliolids,365.454545,2,1.639256,5.823284,NaN,2,2.357482,2.323125,NaN,2,3.551594,3.198038,NaN,1.297946,0.005815,NaN
P1106,2,10,33.899,121.623,03-Jul-2011 04:33:59,1,eggs,1820,6,0.439303,0.438266,0.385976,6,0.491401,0.490277,0.410709,6,12.214229,11.917619,5.210031,22.229897,21.668398,7.578227
P1106,2,10,33.899,121.623,03-Jul-2011 04:33:59,1,euphausiids,805.454545,45,0.83516,2.953745,2.959107,45,1.775178,8.231126,8.247534,45,56.696619,316.414293,313.209645,45.666549,254.282032,251.137188
P1106,2,10,33.899,121.623,03-Jul-2011 04:33:59,1,multiples,2549.090909,9,0.750014,0.798923,0.596,9,1.708884,1.811931,1.39885,9,9.125375,14.460822,2.595264,23.261409,36.835657,5.667113
P1106,2,10,33.899,121.623,03-Jul-2011 04:33:59,1,nauplii,24365.454545,68,0.359298,0.356915,0.355447,68,0.5546,0.548831,0.542378,68,1.622569,1.545184,1.487031,39.534625,37.087221,35.150719
P1106,2,10,33.899,121.623,03-Jul-2011 04:33:59,1,ostracods,363.636364,1,1.286507,NaN,NaN,1,1.62426,NaN,NaN,1,13.359407,NaN,NaN,4.857966,NaN,NaN
P1106,2,10,33.899,121.623,03-Jul-2011 04:33:59,1,others,0,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,0,0
P1106,2,10,33.899,121.623,03-Jul-2011 04:33:59,1,polychaete,1092.727273,4,0.613504,0.605672,0.665838,4,0.969843,0.951495,1.084203,4,7.661828,7.274465,8.624251,8.372288,7.93578,6.272183
P1106,2,10,33.899,121.623,03-Jul-2011 04:33:59,1,pteropoda,727.272727,2,0.424633,0.3825,NaN,2,0.49369,0.455007,NaN,2,1.483008,1.076084,NaN,1.078551,0.391303,NaN
P1106,2,10,33.899,121.623,03-Jul-2011 04:33:59,1,pyrosomes,0,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,0,0
P1106,2,10,33.899,121.623,03-Jul-2011 04:33:59,1,rhizaria,4369.090909,15,0.366753,0.37241,0.372249,15,0.427177,0.436116,0.435863,15,0.593526,0.611319,0.60986,2.593168,2.669798,2.662316
P1106,3,1,33.6026,120.8544,15-Jul-2011 20:15:00,0,All Classes,39784.444444,905,0.732288,1.61429,1.613639,905,1.519131,3.746515,3.745364,905,38.926202,385.421783,385.000225,1548.657317,15332.93504,15315.308961
P1106,3,1,33.6026,120.8544,15-Jul-2011 20:15:00,0,All Copepods,27346.666667,351,0.55122,0.71095,0.71077,351,1.164506,1.656365,1.655488,351,13.717623,34.608965,34.504091,375.13127,946.36291,943.418514
P1106,3,1,33.6026,120.8544,15-Jul-2011 20:15:00,0,All Calanoid Copepods,17628.888889,244,0.657638,0.691942,0.680642,244,1.397518,1.517526,1.462118,244,20.695648,30.569883,24.009274,364.841273,538.84514,421.069313
P1106,3,1,33.6026,120.8544,15-Jul-2011 20:15:00,0,All Non-Calanoid Copepods,9717.777778,107,0.35817,0.358262,0.358204,107,0.741804,0.728482,0.72833,107,1.058884,0.98958,0.989028,10.289997,9.614323,9.606762
P1106,3,1,33.6026,120.8544,15-Jul-2011 20:15:00,0,appendicularia,828.888889,19,0.77161,0.76051,0.761687,19,1.980834,2.102522,2.100333,19,5.612842,5.580637,5.55997,4.652422,4.129671,4.102022
P1106,3,1,33.6026,120.8544,15-Jul-2011 20:15:00,0,bryozoan_larvae,1253.333333,11,0.466832,0.485134,0.485294,11,0.575415,0.588376,0.58078,11,0.96293,1.076638,1.025828,1.206872,1.157984,0.920966
P1106,3,1,33.6026,120.8544,15-Jul-2011 20:15:00,0,chaetognatha,35.555556,16,2.635457,2.30398,2.379054,16,9.627904,8.645951,8.27096,16,138.464394,70.420879,59.274645,4.923178,2.347363,1.8441
P1106,3,1,33.6026,120.8544,15-Jul-2011 20:15:00,0,cnidaria_ctenophores,1411.111111,46,2.1509,2.393665,2.377452,46,3.556389,4.034045,4.014636,46,52.899879,59.856502,59.646443,74.647606,84.331161,83.902663
P1106,3,1,33.6026,120.8544,15-Jul-2011 20:15:00,0,copepoda_calanoida,16588.888889,205,0.58222,0.615799,0.615632,205,1.0972,1.175684,1.17514,205,5.100901,6.221563,6.202281,84.618288,103.19499,102.861377
P1106,3,1,33.6026,120.8544,15-Jul-2011 20:15:00,0,copepoda_eucalanids,1040,39,1.860625,1.979427,1.891184,39,6.187834,6.864951,6.34181,39,269.445178,413.938074,328.59475,280.222985,429.575734,311.799907
P1106,3,1,33.6026,120.8544,15-Jul-2011 20:15:00,0,copepoda_harpacticoida,4.444444,2,0.539952,0.534643,NaN,2,1.493937,1.048417,NaN,2,1.092741,1.801317,NaN,0.004857,0.004003,NaN
P1106,3,1,33.6026,120.8544,15-Jul-2011 20:15:00,0,copepoda_oithona_like,6637.777778,64,0.338326,0.329878,0.329835,64,0.754116,0.719623,0.719533,64,0.994615,0.872149,0.871806,6.602034,5.787192,5.78298
P1106,3,1,33.6026,120.8544,15-Jul-2011 20:15:00,0,copepoda_others,895.555556,8,0.333645,0.323552,0.323444,8,0.605492,0.57173,0.571418,8,0.635868,0.536846,0.536013,0.569456,0.385336,0.383547
P1106,3,1,33.6026,120.8544,15-Jul-2011 20:15:00,0,copepoda_poecilostomatoids,2180,33,0.428298,0.427762,0.427577,33,0.758778,0.769414,0.769033,33,1.42828,1.410163,1.408128,3.113651,3.071022,3.063461
P1106,3,1,33.6026,120.8544,15-Jul-2011 20:15:00,0,crustacea_others,473.333333,17,1.416305,0.959484,0.944437,17,2.213353,1.477063,1.447918,17,19.176711,4.949043,3.756335,9.076976,2.331549,1.761304
P1106,3,1,33.6026,120.8544,15-Jul-2011 20:15:00,0,doliolids,415.555556,69,3.246764,5.850527,5.876196,69,5.540747,10.242375,10.286077,69,43.87707,100.911071,100.28324,18.23336,41.709909,41.227554
P1106,3,1,33.6026,120.8544,15-Jul-2011 20:15:00,0,eggs,644.444444,14,0.388119,0.415733,0.373961,14,0.421636,0.535548,0.407661,14,5.886638,17.005659,5.060369,3.793611,10.921412,2.35026
P1106,3,1,33.6026,120.8544,15-Jul-2011 20:15:00,0,euphausiids,1682.222222,287,2.748712,4.224872,4.229755,287,7.652001,12.083282,12.068907,287,618.72709,1331.558876,1322.816921,1040.83646,2237.018912,2219.392834
P1106,3,1,33.6026,120.8544,15-Jul-2011 20:15:00,0,multiples,537.777778,5,0.812077,0.7858,0.60828,5,1.618961,1.692967,0.974316,5,5.713552,5.492402,2.147636,3.072621,1.977265,0.391347
P1106,3,1,33.6026,120.8544,15-Jul-2011 20:15:00,0,nauplii,1435.555556,14,0.353839,0.354916,0.35485,14,0.523962,0.502698,0.502505,14,1.337388,1.199576,1.198382,1.919894,1.719392,1.715018
P1106,3,1,33.6026,120.8544,15-Jul-2011 20:15:00,0,ostracods,266.666667,2,0.741239,0.586403,NaN,2,1.176849,0.870835,NaN,2,7.515988,2.734046,NaN,2.004264,0.243026,NaN
P1106,3,1,33.6026,120.8544,15-Jul-2011 20:15:00,0,others,557.777778,14,0.847744,0.457823,0.455607,14,1.101768,1.185724,1.189055,14,7.063361,1.093703,1.057262,3.939786,0.607613,0.585018
P1106,3,1,33.6026,120.8544,15-Jul-2011 20:15:00,0,polychaete,535.555556,4,0.581214,0.566982,0.584197,4,0.938553,0.975183,0.97556,4,7.066504,7.445249,7.449191,3.784505,2.663745,2.648601
P1106,3,1,33.6026,120.8544,15-Jul-2011 20:15:00,0,pteropoda,537.777778,5,0.327696,0.335399,0.334404,5,0.379208,0.393207,0.386726,5,0.566469,0.631777,0.592802,0.304635,0.338351,0.212092
P1106,3,1,33.6026,120.8544,15-Jul-2011 20:15:00,0,pyrosomes,0,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,0,0
P1106,3,1,33.6026,120.8544,15-Jul-2011 20:15:00,0,rhizaria,1822.222222,31,0.389496,0.42109,0.420812,31,0.612743,0.646927,0.645615,31,0.620042,0.786351,0.784168,1.129855,1.431158,1.425444
P1106,3,2,33.59132,120.89147,15-Jul-2011 21:21:00,0,All Classes,602968.888889,3283,0.506751,1.369054,1.361341,3283,0.881401,3.108895,3.083027,3283,3.52469,107.999308,99.088977,2125.278352,65072.223185,59659.491391
P1106,3,2,33.59132,120.89147,15-Jul-2011 21:21:00,0,All Copepods,237782.222222,1333,0.485015,1.467728,1.463806,1333,0.929916,3.892356,3.876414,1333,3.455639,167.060169,164.917482,821.689629,39649.689259,39067.852012
P1106,3,2,33.59132,120.89147,15-Jul-2011 21:21:00,0,All Calanoid Copepods,119013.333333,1020,0.564281,0.987446,0.987398,1020,1.051527,1.979163,1.978968,1020,5.551885,22.329141,22.305113,660.74835,2657.41585,2654.506664
P1106,3,2,33.59132,120.89147,15-Jul-2011 21:21:00,0,All Non-Calanoid Copepods,118768.888889,313,0.405586,0.404162,0.402799,313,0.808054,0.80845,0.804599,313,1.355079,1.329276,1.300822,160.941279,157.285796,153.340928
P1106,3,2,33.59132,120.89147,15-Jul-2011 21:21:00,0,appendicularia,16904.444444,244,0.740189,0.875505,0.875375,244,2.029324,2.414547,2.414769,244,6.860194,10.474531,10.471394,115.967776,177.042857,176.966555
P1106,3,2,33.59132,120.89147,15-Jul-2011 21:21:00,0,bryozoan_larvae,7113.333333,17,0.408415,0.414714,0.422137,17,0.540489,0.514651,0.495571,17,0.688387,0.652384,0.615111,4.89673,4.350677,3.828723
P1106,3,2,33.59132,120.89147,15-Jul-2011 21:21:00,0,chaetognatha,473.333333,14,0.846616,2.864155,2.145761,14,2.472463,9.92149,7.568924,14,63.779151,638.158929,334.928982,30.188798,18.435702,8.93144
P1106,3,2,33.59132,120.89147,15-Jul-2011 21:21:00,0,cnidaria_ctenophores,4571.111111,266,0.999761,2.234261,2.231826,266,1.806067,3.710006,3.705975,266,29.989492,55.615219,55.569706,137.085299,254.099755,253.768324
P1106,3,2,33.59132,120.89147,15-Jul-2011 21:21:00,0,copepoda_calanoida,116822.222222,631,0.545415,0.988848,0.98881,631,0.99136,1.934268,1.934193,631,3.052701,19.731739,19.728355,356.623318,2296.335947,2295.898236
P1106,3,2,33.59132,120.89147,15-Jul-2011 21:21:00,0,copepoda_eucalanids,2191.111111,389,1.570187,2.215434,2.214026,389,4.259416,6.04165,6.035199,389,138.799457,243.661279,242.578482,304.125032,533.347466,530.43828
P1106,3,2,33.59132,120.89147,15-Jul-2011 21:21:00,0,copepoda_harpacticoida,446.666667,2,0.494681,0.474108,NaN,2,1.304809,0.818753,NaN,2,0.666384,0.668684,NaN,0.297652,0.001486,NaN
P1106,3,2,33.59132,120.89147,15-Jul-2011 21:21:00,0,copepoda_oithona_like,97862.222222,258,0.389525,0.386497,0.385383,258,0.782972,0.779516,0.774725,258,1.158497,1.113149,1.077732,113.373125,108.932721,104.987853
P1106,3,2,33.59132,120.89147,15-Jul-2011 21:21:00,0,copepoda_others,1333.333333,3,0.37606,0.407825,0.383942,3,0.62269,0.515776,0.569211,3,0.746264,0.422244,0.530087,0.995019,0.375328,0.235594
P1106,3,2,33.59132,120.89147,15-Jul-2011 21:21:00,0,copepoda_poecilostomatoids,19126.666667,50,0.487739,0.482948,0.477221,50,0.937712,0.931416,0.919389,50,2.419422,2.348147,2.260801,46.275483,43.86861,41.231995
P1106,3,2,33.59132,120.89147,15-Jul-2011 21:21:00,0,crustacea_others,198933.333333,567,0.497444,0.539995,0.534522,567,0.713658,0.801726,0.790929,567,0.297,1.314522,1.084889,59.083211,260.917988,214.856312
P1106,3,2,33.59132,120.89147,15-Jul-2011 21:21:00,0,doliolids,91.111111,41,4.522648,4.61777,4.707334,41,8.005353,8.179154,8.349646,41,59.102879,57.612109,56.047439,5.384929,5.121076,4.857445
P1106,3,2,33.59132,120.89147,15-Jul-2011 21:21:00,0,eggs,25366.666667,72,0.414108,0.403215,0.403189,72,0.502255,0.480205,0.480167,72,11.115825,9.568597,9.564519,281.971433,242.702148,242.577452
P1106,3,2,33.59132,120.89147,15-Jul-2011 21:21:00,0,euphausiids,22084.444444,386,0.837994,1.497939,1.497248,386,1.649104,3.856717,3.854463,386,15.67464,257.700691,256.500917,346.165726,5690.603917,5663.540258
P1106,3,2,33.59132,120.89147,15-Jul-2011 21:21:00,0,multiples,12073.333333,60,0.8172,1.408677,1.337676,60,1.580003,3.259511,3.01131,60,9.579091,63.323439,51.798835,115.651564,736.381237,579.341194
P1106,3,2,33.59132,120.89147,15-Jul-2011 21:21:00,0,nauplii,45808.888889,117,0.396402,0.391734,0.389678,117,0.588895,0.580753,0.574611,117,1.931966,1.876725,1.808629,88.501237,85.966495,82.04345
P1106,3,2,33.59132,120.89147,15-Jul-2011 21:21:00,0,ostracods,446.666667,2,0.484202,0.474545,NaN,2,0.557156,0.543766,NaN,2,1.20444,0.824691,NaN,0.537983,0.366529,NaN
P1106,3,2,33.59132,120.89147,15-Jul-2011 21:21:00,0,others,7648.888889,59,0.49239,0.479459,0.479181,59,1.374264,1.206383,1.205643,59,1.399364,1.396404,1.388625,10.703581,10.060315,10.001188
P1106,3,2,33.59132,120.89147,15-Jul-2011 21:21:00,0,polychaete,448.888889,3,1.063123,1.142235,1.253602,3,1.667443,1.703271,1.59075,3,16.510142,16.134568,14.660512,7.411219,0.071709,0.032579
P1106,3,2,33.59132,120.89147,15-Jul-2011 21:21:00,0,pteropoda,1786.666667,8,0.5477,0.792082,0.616983,8,0.831249,1.56894,1.570881,8,49.379591,107.18921,45.122882,88.224869,191.27319,60.464662
P1106,3,2,33.59132,120.8915,15-Jul-2011 21:21:00,0,pyrosomes,0,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,0,0
P1106,3,2,33.59132,120.89147,15-Jul-2011 21:21:00,0,rhizaria,21435.555556,94,0.372936,0.470903,0.454109,94,0.553201,0.763189,0.731999,94,0.551158,1.737718,1.3797,11.814368,36.476641,28.348233
P1106,3,3,33.586,120.91,15-Jul-2011 22:12:59,0,All Classes,68980,863,0.51343,1.673039,1.67249,863,0.970562,3.935155,3.934126,863,13.398905,347.058902,346.49355,924.256462,23878.42373,23838.756269
P1106,3,3,33.586,120.91,15-Jul-2011 22:12:59,0,All Copepods,41780,394,0.473925,1.206744,1.197907,394,0.912021,3.053409,3.013328,394,4.040099,120.364582,115.259756,168.795317,5007.43409,4774.571375
P1106,3,3,33.586,120.91,15-Jul-2011 22:12:59,0,All Calanoid Copepods,23448.888889,282,0.564323,0.823635,0.823404,282,1.058901,1.637306,1.636286,282,6.456005,15.873043,15.750391,151.386144,372.169946,369.259162
P1106,3,3,33.586,120.91,15-Jul-2011 22:12:59,0,All Non-Calanoid Copepods,18331.111111,112,0.35829,0.351433,0.349035,112,0.724134,0.716726,0.711379,112,0.949706,0.929395,0.901994,17.409173,16.871624,16.213842
P1106,3,3,33.586,120.91,15-Jul-2011 22:12:59,0,appendicularia,3084.444444,45,0.738072,0.856517,0.816713,45,2.315057,2.518928,2.520051,45,9.934755,13.514355,12.022601,30.643201,39.281727,32.808342
P1106,3,3,33.586,120.91,15-Jul-2011 22:12:59,0,bryozoan_larvae,1955.555556,11,0.38953,0.377451,0.366357,11,0.471216,0.456396,0.438967,11,0.593644,0.528733,0.475102,1.160904,0.939969,0.760163
P1106,3,3,33.586,120.91,15-Jul-2011 22:12:59,0,chaetognatha,193.333333,8,1.793757,1.682442,1.587208,8,6.637909,6.270739,5.945206,8,110.789129,62.109567,27.036166,21.419232,11.869828,5.106831
P1106,3,3,33.586,120.91,15-Jul-2011 22:12:59,0,cnidaria_ctenophores,2464.444444,161,1.175888,2.124175,2.117213,161,2.131706,3.846723,3.83468,161,34.270121,56.93688,56.805579,84.45681,130.195666,129.769189
P1106,3,3,33.586,120.91,15-Jul-2011 22:12:59,0,copepoda_calanoida,23253.333333,194,0.549317,0.841597,0.825564,194,1.011944,1.622533,1.587911,194,3.675603,15.240285,13.657354,85.470013,351.678042,312.723064
P1106,3,3,33.586,120.91,15-Jul-2011 22:12:59,0,copepoda_eucalanids,195.555556,88,2.348645,2.362121,2.375238,88,6.642457,6.553934,6.486042,88,337.071128,319.207377,307.688244,65.916132,61.713426,58.802642
P1106,3,3,33.586,120.91,15-Jul-2011 22:12:59,0,copepoda_harpacticoida,177.777778,1,1.118356,NaN,NaN,1,1.846688,NaN,NaN,1,1.592638,NaN,NaN,0.283136,NaN,NaN
P1106,3,3,33.586,120.91,15-Jul-2011 22:12:59,0,copepoda_oithona_like,14417.777778,89,0.340486,0.339694,0.338507,89,0.705338,0.70539,0.709421,89,0.842186,0.841671,0.827577,12.142444,11.985396,11.637568
P1106,3,3,33.586,120.91,15-Jul-2011 22:12:59,0,copepoda_others,888.888889,5,0.324452,0.314283,0.30948,5,0.620566,0.65166,0.628217,5,0.676169,0.751347,0.680721,0.601039,0.534291,0.363051
P1106,3,3,33.586,120.91,15-Jul-2011 22:12:59,0,copepoda_poecilostomatoids,2846.666667,17,0.411562,0.401942,0.390961,17,0.781563,0.749809,0.71905,17,1.539539,1.353317,1.185845,4.382553,3.611854,2.954072
P1106,3,3,33.586,120.91,15-Jul-2011 22:12:59,0,crustacea_others,2335.555556,24,0.504565,1.182537,1.022797,24,0.711756,1.944236,1.647391,24,0.833361,20.549182,14.755481,1.946361,44.340569,29.215852
P1106,3,3,33.586,120.91,15-Jul-2011 22:12:59,0,doliolids,0,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,0,0
