studyName,"Datetime GMT","Latitude (º)","Longitude (º)",Cycle,Sample,Event,Cast,Bottle,"Assoc. Bottle 1","Assoc. Bottle 2","Assoc. Bottle 3","Nominal Depth (m)","Actual Depth (m)","Phosphate (µmol/L)","Silicic Acid (µmol/L)","Nitrite (µmol/L)","Nitrate (µmol/L)","Ammonium (µmol/L)","Bottle Note","Nutrient Sample Note","Nutrient Analysis Note"
P1106MV,"2011-06-24 09:39:00",34.03473,-121.7015,"Cycle 1",CTD,63,10,13,14,15,,,20,0.53,2.20,0.13,3.00,0.00,,,
P1106MV,"2011-06-24 09:39:00",34.03473,-121.7015,"Cycle 1",CTD,63,10,16,17,18,,,12,0.52,2.10,0.13,2.93,0.07,,,
P1106MV,"2011-06-24 09:39:00",34.03473,-121.7015,"Cycle 1",CTD,63,10,19,20,21,,,8,0.53,2.20,0.13,2.94,0.08,,,
P1106MV,"2011-06-24 09:39:00",34.03473,-121.7015,"Cycle 1",CTD,63,10,22,23,24,,,3,0.52,2.20,0.13,2.94,0.05,,,
P1106MV,"2011-06-24 18:32:00",33.99725,-121.6347,"Cycle 1",CTD,80,12,1,,,,,501,3.12,82.40,0.00,41.41,0.00,,,
P1106MV,"2011-06-24 18:32:00",33.99725,-121.6347,"Cycle 1",CTD,80,12,2,,,,,250,2.61,49.20,0.01,34.70,0.07,,,
P1106MV,"2011-06-24 18:32:00",33.99725,-121.6347,"Cycle 1",CTD,80,12,4,,,,,80,1.86,22.40,0.03,23.78,0.00,,,
P1106MV,"2011-06-24 18:32:00",33.99725,-121.6347,"Cycle 1",CTD,80,12,5,,,,,60,1.13,9.90,0.05,11.99,0.00,,,
P1106MV,"2011-06-24 18:32:00",33.99725,-121.6347,"Cycle 1",CTD,80,12,6,,,,,46,0.78,5.00,0.24,6.21,0.07,,,
P1106MV,"2011-06-24 18:32:00",33.99725,-121.6347,"Cycle 1",CTD,80,12,8,,,,,31,0.63,3.20,0.28,4.10,0.22,,,
P1106MV,"2011-06-24 18:32:00",33.99725,-121.6347,"Cycle 1",CTD,80,12,10,,,,,17,0.54,2.40,0.14,2.94,0.11,,,
P1106MV,"2011-06-24 18:32:00",33.99725,-121.6347,"Cycle 1",CTD,80,12,11,,,,,9,0.52,2.40,0.13,2.92,0.08,,,
P1106MV,"2011-06-24 18:32:00",33.99725,-121.6347,"Cycle 1",CTD,80,12,12,,,,,8,0.54,2.50,0.13,2.93,0.07,,,
P1106MV,"2011-06-24 18:32:00",33.99725,-121.6347,"Cycle 1",CTD,80,12,13,,,,,4,0.53,2.50,0.13,2.94,0.07,,,
P1106MV,"2011-06-25 09:57:00",33.91493,-121.4621,"Cycle 1",CTD,98,13,1,2,3,,,71,1.12,10.10,0.06,11.57,0.27,,,
P1106MV,"2011-06-25 09:57:00",33.91493,-121.4621,"Cycle 1",CTD,98,13,4,5,6,,,60,1.03,8.20,0.06,10.56,0.00,,,
P1106MV,"2011-06-25 09:57:00",33.91493,-121.4621,"Cycle 1",CTD,98,13,7,8,9,,,45,0.68,3.50,0.32,4.73,0.20,,,
P1106MV,"2011-06-25 09:57:00",33.91493,-121.4621,"Cycle 1",CTD,98,13,10,11,12,,,35,0.54,2.30,0.17,3.15,0.13,,,
P1106MV,"2011-06-25 09:57:00",33.91493,-121.4621,"Cycle 1",CTD,98,13,13,14,15,,,20,0.54,2.20,0.14,3.07,0.07,,,
P1106MV,"2011-06-25 09:57:00",33.91493,-121.4621,"Cycle 1",CTD,98,13,16,17,18,,,12,0.54,2.30,0.14,3.07,0.07,,,
P1106MV,"2011-06-25 09:57:00",33.91493,-121.4621,"Cycle 1",CTD,98,13,19,20,21,,,8,0.54,2.20,0.14,3.07,0.10,,,
P1106MV,"2011-06-25 09:57:00",33.91493,-121.4621,"Cycle 1",CTD,98,13,22,23,24,,,2,0.54,2.20,0.14,3.09,0.08,,,
P1106MV,"2011-06-25 17:25:00",33.8658,-121.3725,"Cycle 1",CTD,107,14,1,,,,,503,3.11,79.50,0.01,40.99,0.09,,,
P1106MV,"2011-06-25 17:25:00",33.8658,-121.3725,"Cycle 1",CTD,107,14,2,,,,,254,2.52,46.90,0.01,33.95,0.21,,,
P1106MV,"2011-06-25 17:25:00",33.8658,-121.3725,"Cycle 1",CTD,107,14,3,,,,,150,2.14,34.00,0.01,29.41,0.00,,,
P1106MV,"2011-06-25 17:25:00",33.8658,-121.3725,"Cycle 1",CTD,107,14,4,,,,,125,2.02,28.90,0.01,26.86,0.00,,,
P1106MV,"2011-06-25 17:25:00",33.8658,-121.3725,"Cycle 1",CTD,107,14,6,7,8,,,80,1.51,17.30,0.03,18.38,0.05,,,
P1106MV,"2011-06-25 17:25:00",33.8658,-121.3725,"Cycle 1",CTD,107,14,9,10,,,,60,1.13,9.60,0.05,11.94,0.00,,,
P1106MV,"2011-06-25 17:25:00",33.8658,-121.3725,"Cycle 1",CTD,107,14,12,,,,,45,0.79,5.40,0.20,6.48,0.06,,,
P1106MV,"2011-06-25 17:25:00",33.8658,-121.3725,"Cycle 1",CTD,107,14,13,14,,,,31,0.76,4.10,0.28,5.37,0.20,,,
P1106MV,"2011-06-25 17:25:00",33.8658,-121.3725,"Cycle 1",CTD,107,14,16,17,18,,,17,0.56,2.50,0.17,3.57,0.12,,,
P1106MV,"2011-06-25 17:25:00",33.8658,-121.3725,"Cycle 1",CTD,107,14,20,21,,,,7,0.57,2.40,0.17,3.60,0.12,,,
P1106MV,"2011-06-26 10:42:00",33.69713,-121.2299,"Cycle 1",CTD,127,15,5,6,,,,70,1.49,17.90,0.09,18.66,0.18,,,
P1106MV,"2011-06-26 10:42:00",33.69713,-121.2299,"Cycle 1",CTD,127,15,7,8,9,,,61,1.22,12.20,0.12,14.02,0.15,,,
P1106MV,"2011-06-26 10:42:00",33.69713,-121.2299,"Cycle 1",CTD,127,15,11,12,,,,45,0.80,5.20,0.21,6.92,0.18,,,
P1106MV,"2011-06-26 10:42:00",33.69713,-121.2299,"Cycle 1",CTD,127,15,13,14,,,,36,0.67,3.70,0.34,5.01,0.21,,,
P1106MV,"2011-06-26 10:42:00",33.69713,-121.2299,"Cycle 1",CTD,127,15,16,17,,,,20,0.56,2.40,0.20,3.79,0.18,,,
P1106MV,"2011-06-26 10:42:00",33.69713,-121.2299,"Cycle 1",CTD,127,15,19,20,,,,13,0.56,2.40,0.20,3.79,0.15,,,
P1106MV,"2011-06-26 10:42:00",33.69713,-121.2299,"Cycle 1",CTD,127,15,21,22,,,,8,0.60,2.40,0.20,3.78,0.16,,,
P1106MV,"2011-06-26 10:42:00",33.69713,-121.2299,"Cycle 1",CTD,127,15,23,24,,,,3,0.60,2.40,0.21,3.79,0.17,,,
P1106MV,"2011-06-27 09:42:00",33.57598,-121.7727,"Cycle 1",CTD,150,16,1,2,3,,,99,0.62,5.10,0.05,4.73,0.00,,,
P1106MV,"2011-06-27 09:42:00",33.57598,-121.7727,"Cycle 1",CTD,150,16,4,5,6,,,80,0.39,3.00,0.08,0.92,0.08,,,
P1106MV,"2011-06-27 09:42:00",33.57598,-121.7727,"Cycle 1",CTD,150,16,7,8,9,,,60,0.25,1.30,0.04,0.01,0.21,,,
P1106MV,"2011-06-27 09:42:00",33.57598,-121.7727,"Cycle 1",CTD,150,16,10,11,12,,,40,0.31,1.80,0.00,0.02,0.00,,,
P1106MV,"2011-06-27 09:42:00",33.57598,-121.7727,"Cycle 1",CTD,150,16,13,14,15,,,30,0.32,1.80,0.00,0.02,0.00,,,
P1106MV,"2011-06-27 09:42:00",33.57598,-121.7727,"Cycle 1",CTD,150,16,16,17,18,,,20,0.30,1.80,0.00,0.02,0.06,,,
P1106MV,"2011-06-27 09:42:00",33.57598,-121.7727,"Cycle 1",CTD,150,16,19,20,21,,,12,0.31,1.80,0.00,0.02,0.00,,,
P1106MV,"2011-06-27 09:42:00",33.57598,-121.7727,"Cycle 1",CTD,150,16,22,23,24,,,3,0.31,1.80,0.00,0.03,0.00,,,
P1106MV,"2011-06-27 18:51:00",33.52032,-121.7125,"Cycle 1",CTD,171,18,1,,,,,506,3.09,78.70,0.00,40.83,0.14,,,
P1106MV,"2011-06-27 18:51:00",33.52032,-121.7125,"Cycle 1",CTD,171,18,2,,,,,250,2.15,37.90,0.00,29.58,0.00,,,
P1106MV,"2011-06-27 18:51:00",33.52032,-121.7125,"Cycle 1",CTD,171,18,4,,,,,120,1.05,10.80,0.02,11.64,0.00,,,
P1106MV,"2011-06-27 18:51:00",33.52032,-121.7125,"Cycle 1",CTD,171,18,5,,,,,90,0.53,4.10,0.07,2.75,0.00,,,
P1106MV,"2011-06-27 18:51:00",33.52032,-121.7125,"Cycle 1",CTD,171,18,6,7,,,,75,0.38,2.90,0.06,0.16,0.06,,,
P1106MV,"2011-06-27 18:51:00",33.52032,-121.7125,"Cycle 1",CTD,171,18,8,,,,,60,0.31,2.50,0.00,0.01,0.00,,,
P1106MV,"2011-06-27 18:51:00",33.52032,-121.7125,"Cycle 1",CTD,171,18,9,10,,,,30,0.32,1.90,0.00,0.02,0.00,,,
P1106MV,"2011-06-27 18:51:00",33.52032,-121.7125,"Cycle 1",CTD,171,18,11,,,,,15,0.31,1.90,0.00,0.02,0.07,,,
P1106MV,"2011-06-27 18:51:00",33.52032,-121.7125,"Cycle 1",CTD,171,18,12,,,,,10,0.31,1.90,0.00,0.02,0.07,,,
P1106MV,"2011-06-27 18:51:00",33.52032,-121.7125,"Cycle 1",CTD,171,18,13,14,,,,5,0.32,2.00,0.00,0.03,0.09,,,
P1106MV,"2011-06-28 09:03:00",33.42105,-121.6237,"Cycle 2",CTD,190,21,1,2,3,,,100,0.65,4.90,0.08,4.54,0.00,,,
P1106MV,"2011-06-28 09:03:00",33.42105,-121.6237,"Cycle 2",CTD,190,21,4,5,6,,,80,0.43,3.10,0.13,0.87,0.00,,,
P1106MV,"2011-06-28 09:03:00",33.42105,-121.6237,"Cycle 2",CTD,190,21,7,8,9,,,60,0.33,2.40,0.00,0.01,0.00,,,
P1106MV,"2011-06-28 09:03:00",33.42105,-121.6237,"Cycle 2",CTD,190,21,10,11,12,,,40,0.34,1.70,0.00,0.02,0.00,,,
P1106MV,"2011-06-28 09:03:00",33.42105,-121.6237,"Cycle 2",CTD,190,21,13,14,15,,,30,0.34,1.70,0.00,0.02,0.05,,,
P1106MV,"2011-06-28 09:03:00",33.42105,-121.6237,"Cycle 2",CTD,190,21,16,17,18,,,20,0.34,1.70,0.00,0.02,0.00,,,
P1106MV,"2011-06-28 09:03:00",33.42105,-121.6237,"Cycle 2",CTD,190,21,19,20,21,,,12,0.34,1.80,0.00,0.02,0.00,,,
P1106MV,"2011-06-28 09:03:00",33.42105,-121.6237,"Cycle 2",CTD,190,21,22,23,24,,,2,0.34,1.80,0.01,0.04,0.00,,,
P1106MV,"2011-06-28 18:38:00",33.3591,-121.5739,"Cycle 2",CTD,200,22,1,,,,,504,3.10,78.00,0.00,41.38,0.00,,,
P1106MV,"2011-06-28 18:38:00",33.3591,-121.5739,"Cycle 2",CTD,200,22,2,,,,,251,2.11,38.10,0.01,29.88,0.00,,,
P1106MV,"2011-06-28 18:38:00",33.3591,-121.5739,"Cycle 2",CTD,200,22,4,,,,,120,1.06,10.60,0.02,11.55,0.00,,,
P1106MV,"2011-06-28 18:38:00",33.3591,-121.5739,"Cycle 2",CTD,200,22,5,,,,,90,0.48,3.50,0.13,1.51,0.00,,,
P1106MV,"2011-06-28 18:38:00",33.3591,-121.5739,"Cycle 2",CTD,200,22,6,,,,,83,0.38,3.10,0.10,0.58,0.00,,,
P1106MV,"2011-06-28 18:38:00",33.3591,-121.5739,"Cycle 2",CTD,200,22,7,,,,,75,0.37,2.60,0.01,0.07,0.00,,,
P1106MV,"2011-06-28 18:38:00",33.3591,-121.5739,"Cycle 2",CTD,200,22,8,,,,,57,0.32,2.10,0.00,0.02,0.06,,,
P1106MV,"2011-06-28 18:38:00",33.3591,-121.5739,"Cycle 2",CTD,200,22,9,,,,,30,0.34,1.90,0.00,0.03,0.00,,,
P1106MV,"2011-06-28 18:38:00",33.3591,-121.5739,"Cycle 2",CTD,200,22,10,,,,,16,0.35,1.90,0.00,0.03,0.00,,,
P1106MV,"2011-06-28 18:38:00",33.3591,-121.5739,"Cycle 2",CTD,200,22,13,,,,,3,0.34,1.90,0.00,0.04,0.00,,,
P1106MV,"2011-06-29 11:03:00",33.22278,-121.4633,"Cycle 2",CTD,213,23,3,4,5,,,100,0.73,5.80,0.04,5.95,0.00,,,
P1106MV,"2011-06-29 11:03:00",33.22278,-121.4633,"Cycle 2",CTD,213,23,6,7,,,,79,0.44,3.10,0.11,0.93,0.07,,,
P1106MV,"2011-06-29 11:03:00",33.22278,-121.4633,"Cycle 2",CTD,213,23,10,11,,,,60,0.34,2.20,0.00,0.01,0.00,,,
P1106MV,"2011-06-29 11:03:00",33.22278,-121.4633,"Cycle 2",CTD,213,23,12,13,14,,,40,0.36,1.70,0.00,0.03,0.00,,,
P1106MV,"2011-06-29 11:03:00",33.22278,-121.4633,"Cycle 2",CTD,213,23,15,16,,,,30,0.35,1.70,0.00,0.02,0.00,,,
P1106MV,"2011-06-29 11:03:00",33.22278,-121.4633,"Cycle 2",CTD,213,23,17,18,19,,,20,0.35,1.70,0.00,0.03,0.00,,,
P1106MV,"2011-06-29 11:03:00",33.22278,-121.4633,"Cycle 2",CTD,213,23,20,21,,,,12,0.35,1.80,0.00,0.03,0.00,,,
P1106MV,"2011-06-29 11:03:00",33.22278,-121.4633,"Cycle 2",CTD,213,23,22,23,24,,,3,0.35,1.80,0.00,0.05,0.09,,,
P1106MV,"2011-06-30 09:08:00",34.10757,-121.6502,"Cycle 3",CTD,228,24,1,2,3,,,50,1.52,13.00,0.64,16.72,0.34,,,
P1106MV,"2011-06-30 09:08:00",34.10757,-121.6502,"Cycle 3",CTD,228,24,4,5,6,,,40,1.38,7.50,0.58,12.90,0.51,,,
P1106MV,"2011-06-30 09:08:00",34.10757,-121.6502,"Cycle 3",CTD,228,24,7,8,9,,,34,1.18,4.20,0.39,11.91,0.40,,,
P1106MV,"2011-06-30 09:08:00",34.10757,-121.6502,"Cycle 3",CTD,228,24,10,11,12,,,30,1.41,4.30,0.39,14.53,0.20,,,
P1106MV,"2011-06-30 09:08:00",34.10757,-121.6502,"Cycle 3",CTD,228,24,13,14,15,,,25,1.06,2.20,0.32,10.42,0.36,,,
P1106MV,"2011-06-30 09:08:00",34.10757,-121.6502,"Cycle 3",CTD,228,24,16,17,18,,,20,1.00,1.20,0.34,9.17,0.54,,,
P1106MV,"2011-06-30 09:08:00",34.10757,-121.6502,"Cycle 3",CTD,228,24,19,20,21,,,12,0.85,1.10,0.28,6.69,0.63,,,
P1106MV,"2011-06-30 09:08:00",34.10757,-121.6502,"Cycle 3",CTD,228,24,22,23,24,,,3,0.81,0.90,0.26,6.42,0.63,,,
P1106MV,"2011-06-30 17:58:00",34.06848,-121.5803,"Cycle 3",CTD,249.1,27,1,,,,,506,3.15,82.10,0.00,41.89,0.00,,,
P1106MV,"2011-06-30 17:58:00",34.06848,-121.5803,"Cycle 3",CTD,249.1,27,2,,,,,254,2.33,46.80,0.01,32.15,0.00,,,
P1106MV,"2011-06-30 17:58:00",34.06848,-121.5803,"Cycle 3",CTD,249.1,27,4,,,,,99,2.11,33.70,0.02,28.62,0.00,,,
P1106MV,"2011-06-30 17:58:00",34.06848,-121.5803,"Cycle 3",CTD,249.1,27,5,,,,,80,1.94,23.80,0.03,24.50,0.05,,,
P1106MV,"2011-06-30 17:58:00",34.06848,-121.5803,"Cycle 3",CTD,249.1,27,6,,,,,57,1.54,14.90,0.38,17.97,0.09,,,
P1106MV,"2011-06-30 17:58:00",34.06848,-121.5803,"Cycle 3",CTD,249.1,27,7,8,,,,39,1.15,2.00,0.38,10.28,1.69,,,
P1106MV,"2011-06-30 17:58:00",34.06848,-121.5803,"Cycle 3",CTD,249.1,27,9,10,,,,21,0.94,2.20,0.31,7.73,1.24,,,
P1106MV,"2011-06-30 17:58:00",34.06848,-121.5803,"Cycle 3",CTD,249.1,27,11,,,,,11,0.82,1.00,0.25,6.33,0.88,,,
P1106MV,"2011-06-30 17:58:00",34.06848,-121.5803,"Cycle 3",CTD,249.1,27,12,,,,,9,0.82,1.00,0.24,6.33,0.86,,,
P1106MV,"2011-06-30 17:58:00",34.06848,-121.5803,"Cycle 3",CTD,249.1,27,15,16,,,,3,0.82,1.10,0.24,6.37,0.83,,,
P1106MV,"2011-07-01 02:43:00",34.07198,-121.5018,"Cycle 3",CTD,255,28,2,1,3,,,15,0.82,0.80,0.24,6.38,0.39,,,
P1106MV,"2011-07-01 09:08:00",34.05652,-121.474,"Cycle 3",CTD,265,30,1,2,3,,,60,1.48,15.00,0.30,17.07,0.07,,,
P1106MV,"2011-07-01 09:08:00",34.05652,-121.474,"Cycle 3",CTD,265,30,4,5,6,,,50,1.31,5.80,0.48,12.82,0.89,,,
P1106MV,"2011-07-01 09:08:00",34.05652,-121.474,"Cycle 3",CTD,265,30,7,8,9,,,40,0.96,1.50,0.31,8.24,0.72,,,
P1106MV,"2011-07-01 09:08:00",34.05652,-121.474,"Cycle 3",CTD,265,30,10,11,12,,,30,0.81,0.60,0.24,6.16,0.48,,,
P1106MV,"2011-07-01 09:08:00",34.05652,-121.474,"Cycle 3",CTD,265,30,13,14,15,,,20,0.79,0.60,0.23,6.00,0.51,,,
P1106MV,"2011-07-01 09:08:00",34.05652,-121.474,"Cycle 3",CTD,265,30,16,17,18,,,12,0.78,0.60,0.23,6.05,0.53,,,
P1106MV,"2011-07-01 09:08:00",34.05652,-121.474,"Cycle 3",CTD,265,30,19,20,21,,,5,0.79,0.60,0.23,5.99,0.47,,,
P1106MV,"2011-07-01 09:08:00",34.05652,-121.474,"Cycle 3",CTD,265,30,22,23,24,,,2,0.76,0.60,0.22,5.72,0.54,,,
P1106MV,"2011-07-01 17:52:00",34.0824,-121.4387,"Cycle 3",CTD,284,31,1,,,,,505,3.01,78.50,0.00,41.01,0.00,,,
P1106MV,"2011-07-01 17:52:00",34.0824,-121.4387,"Cycle 3",CTD,284,31,2,,,,,250,2.48,48.80,0.01,33.94,0.00,,,
P1106MV,"2011-07-01 17:52:00",34.0824,-121.4387,"Cycle 3",CTD,284,31,4,,,,,100,2.09,29.60,0.02,27.71,0.00,,,
P1106MV,"2011-07-01 17:52:00",34.0824,-121.4387,"Cycle 3",CTD,284,31,5,,,,,70,1.91,24.40,0.04,24.56,0.00,,,
P1106MV,"2011-07-01 17:52:00",34.0824,-121.4387,"Cycle 3",CTD,284,31,8,,,,,44,1.78,21.60,0.04,22.48,0.00,,,
P1106MV,"2011-07-01 17:52:00",34.0824,-121.4387,"Cycle 3",CTD,284,31,6,7,,,,65,1.41,9.60,0.55,14.32,1.05,,,
P1106MV,"2011-07-01 17:52:00",34.0824,-121.4387,"Cycle 3",CTD,284,31,9,10,,,,23,0.84,1.00,0.24,6.58,0.72,,,
P1106MV,"2011-07-01 17:52:00",34.0824,-121.4387,"Cycle 3",CTD,284,31,11,,,,,13,0.78,0.80,0.22,5.89,0.64,,,
P1106MV,"2011-07-01 17:52:00",34.0824,-121.4387,"Cycle 3",CTD,284,31,12,,,,,10,0.78,0.80,0.22,5.89,0.69,,,
P1106MV,,34.0824,-121.4387,,,284,31,14,15,,,,,0.78,0.80,0.22,5.88,0.62,,,
P1106MV,"2011-07-02 10:53:00",34.10408,-121.4234,"Cycle 3",CTD,299,32,5,6,7,,,60,1.73,20.40,0.04,21.61,0.06,,,
P1106MV,"2011-07-02 10:53:00",34.10408,-121.4234,"Cycle 3",CTD,299,32,8,9,10,,,51,1.50,13.40,0.60,16.72,0.14,,,
P1106MV,"2011-07-02 10:53:00",34.10408,-121.4234,"Cycle 3",CTD,299,32,11,12,,,,40,1.34,9.60,0.56,13.71,0.28,,,
P1106MV,"2011-07-02 10:53:00",34.10408,-121.4234,"Cycle 3",CTD,299,32,13,14,15,,,30,0.97,1.60,0.29,8.46,0.08,,,
P1106MV,"2011-07-02 10:53:00",34.10408,-121.4234,"Cycle 3",CTD,299,32,16,17,18,,,20,0.73,0.60,0.20,4.99,0.00,,,
P1106MV,"2011-07-02 10:53:00",34.10408,-121.4234,"Cycle 3",CTD,299,32,19,20,,,,12,0.70,0.50,0.19,4.56,0.08,,,
P1106MV,"2011-07-02 10:53:00",34.10408,-121.4234,"Cycle 3",CTD,299,32,21,22,,,,5,0.70,0.50,0.19,4.53,0.00,,,
P1106MV,"2011-07-02 10:53:00",34.10408,-121.4234,"Cycle 3",CTD,299,32,23,24,,,,3,0.72,0.60,0.19,4.55,0.00,,,
P1106MV,"2011-07-03 02:38:00",33.7876,-121.777,"Upfront 2",CTD,310,33,1,,,,,89,0.90,7.90,0.04,8.79,0.00,,,
P1106MV,"2011-07-03 02:38:00",33.7876,-121.777,"Upfront 2",CTD,310,33,2,,,,,69,0.89,6.40,0.05,7.89,0.00,,,
P1106MV,"2011-07-03 02:38:00",33.7876,-121.777,"Upfront 2",CTD,310,33,3,,,,,58,0.81,1.10,0.24,6.48,0.08,,,
P1106MV,"2011-07-03 02:38:00",33.7876,-121.777,"Upfront 2",CTD,310,33,4,,,,,45,0.78,1.00,0.23,5.72,0.09,,,
P1106MV,"2011-07-03 02:38:00",33.7876,-121.777,"Upfront 2",CTD,310,33,5,,,,,28,0.62,1.00,0.17,3.89,0.06,,,
P1106MV,"2011-07-03 02:38:00",33.7876,-121.777,"Upfront 2",CTD,310,33,6,,,,,20,0.47,1.40,0.07,1.59,0.00,,,
P1106MV,"2011-07-03 02:38:00",33.7876,-121.777,"Upfront 2",CTD,310,33,7,,,,,10,0.35,1.10,0.00,0.98,0.29,,,
P1106MV,"2011-07-03 02:38:00",33.7876,-121.777,"Upfront 2",CTD,310,33,8,9,,,,1.986,0.00,0.00,0.00,0.00,0.00,,,
P1106MV,"2011-07-03 03:35:00",33.80022,-121.7591,"Upfront 2",CTD,317,34,1,,,,,89,0.85,7.40,0.02,8.07,0.10,,,
P1106MV,"2011-07-03 03:35:00",33.80022,-121.7591,"Upfront 2",CTD,317,34,2,,,,,70,0.71,4.80,0.08,5.22,0.00,,,
P1106MV,"2011-07-03 03:35:00",33.80022,-121.7591,"Upfront 2",CTD,317,34,3,,,,,60,0.75,1.50,0.23,5.39,0.23,,,
P1106MV,"2011-07-03 03:35:00",33.80022,-121.7591,"Upfront 2",CTD,317,34,4,,,,,49,0.77,0.80,0.23,5.75,0.15,,,
P1106MV,"2011-07-03 03:35:00",33.80022,-121.7591,"Upfront 2",CTD,317,34,5,,,,,40,0.61,0.50,0.18,3.60,0.28,,,
P1106MV,"2011-07-03 03:35:00",33.80022,-121.7591,"Upfront 2",CTD,317,34,6,,,,,29,0.65,0.60,0.19,4.26,0.09,,,
P1106MV,"2011-07-03 03:35:00",33.80022,-121.7591,"Upfront 2",CTD,317,34,7,,,,,15,0.64,0.60,0.18,4.21,0.06,,,
P1106MV,"2011-07-03 03:35:00",33.80022,-121.7591,"Upfront 2",CTD,317,34,8,9,,,,3,0.65,0.60,0.18,4.22,0.07,,,
P1106MV,"2011-07-03 04:39:00",33.81235,-121.7423,"Upfront 2",CTD,322,35,1,,,,,89,0.85,7.20,0.02,7.94,0.11,,,
P1106MV,"2011-07-03 04:39:00",33.81235,-121.7423,"Upfront 2",CTD,322,35,2,,,,,69,0.74,5.30,0.09,5.85,0.00,,,
P1106MV,"2011-07-03 04:39:00",33.81235,-121.7423,"Upfront 2",CTD,322,35,3,,,,,59,0.71,2.20,0.18,5.00,0.28,,,
P1106MV,"2011-07-03 04:39:00",33.81235,-121.7423,"Upfront 2",CTD,322,35,4,,,,,50,0.87,2.10,0.26,7.19,0.14,,,
P1106MV,"2011-07-03 04:39:00",33.81235,-121.7423,"Upfront 2",CTD,322,35,5,,,,,34,0.74,0.50,0.22,5.62,0.07,,,
P1106MV,"2011-07-03 04:39:00",33.81235,-121.7423,"Upfront 2",CTD,322,35,6,,,,,20,0.71,0.50,0.21,5.13,0.07,,,
P1106MV,"2011-07-03 04:39:00",33.81235,-121.7423,"Upfront 2",CTD,322,35,7,,,,,10,0.64,0.60,0.17,4.24,0.06,,,
P1106MV,"2011-07-03 04:39:00",33.81235,-121.7423,"Upfront 2",CTD,322,35,8,0,,,,3,0.63,0.60,0.17,4.15,0.00,,,
P1106MV,"2011-07-03 05:40:00",33.8251,-121.7256,"Upfront 2",CTD,328,36,1,,,,,89,0.79,6.30,0.03,7.10,0.15,,,
P1106MV,"2011-07-03 05:40:00",33.8251,-121.7256,"Upfront 2",CTD,328,36,2,,,,,69,0.65,4.50,0.10,4.29,0.00,,,
P1106MV,"2011-07-03 05:40:00",33.8251,-121.7256,"Upfront 2",CTD,328,36,3,,,,,60,0.66,3.10,0.20,4.02,0.08,,,
P1106MV,"2011-07-03 05:40:00",33.8251,-121.7256,"Upfront 2",CTD,328,36,4,,,,,49,0.76,1.30,0.24,5.80,0.14,,,
P1106MV,"2011-07-03 05:40:00",33.8251,-121.7256,"Upfront 2",CTD,328,36,5,,,,,35,0.72,0.50,0.21,5.36,0.17,,,
P1106MV,"2011-07-03 05:40:00",33.8251,-121.7256,"Upfront 2",CTD,328,36,6,,,,,27,0.74,0.50,0.22,5.66,0.10,,,
P1106MV,"2011-07-03 05:40:00",33.8251,-121.7256,"Upfront 2",CTD,328,36,7,,,,,16,0.63,0.70,0.17,4.07,0.11,,,
P1106MV,"2011-07-03 05:40:00",33.8251,-121.7256,"Upfront 2",CTD,328,36,8,9,,,,2,0.54,0.60,0.20,3.17,0.20,,,
P1106MV,"2011-07-03 06:41:00",33.83712,-121.7087,"Upfront 2",CTD,334,37,1,,,,,91,0.96,9.60,0.03,10.63,0.00,,,
P1106MV,"2011-07-03 06:41:00",33.83712,-121.7087,"Upfront 2",CTD,334,37,2,,,,,68,0.71,5.50,0.07,5.67,0.00,,,
P1106MV,"2011-07-03 06:41:00",33.83712,-121.7087,"Upfront 2",CTD,334,37,3,,,,,53,0.66,2.00,0.25,4.23,0.00,,,
P1106MV,"2011-07-03 06:41:00",33.83712,-121.7087,"Upfront 2",CTD,334,37,4,,,,,43,0.65,1.70,0.22,4.18,0.00,,,
P1106MV,"2011-07-03 06:41:00",33.83712,-121.7087,"Upfront 2",CTD,334,37,5,,,,,33,0.71,1.20,0.22,5.36,0.00,,,
P1106MV,"2011-07-03 06:41:00",33.83712,-121.7087,"Upfront 2",CTD,334,37,6,,,,,26,0.68,1.30,0.22,4.80,0.00,,,
P1106MV,"2011-07-03 06:41:00",33.83712,-121.7087,"Upfront 2",CTD,334,37,7,,,,,15,0.63,1.30,0.21,4.19,0.00,,,
P1106MV,"2011-07-03 06:41:00",33.83712,-121.7087,"Upfront 2",CTD,334,37,8,9,,,,3,0.62,1.30,0.20,4.05,0.00,,,
P1106MV,"2011-07-03 07:47:00",33.84942,-121.692,"Upfront 2",CTD,340,38,1,,,,,90,0.95,9.20,0.03,10.17,0.00,,,
P1106MV,"2011-07-03 07:47:00",33.84942,-121.692,"Upfront 2",CTD,340,38,2,,,,,68,0.62,4.70,0.15,5.05,0.16,,,
P1106MV,"2011-07-03 07:47:00",33.84942,-121.692,"Upfront 2",CTD,340,38,3,,,,,54,0.79,1.30,0.23,6.53,0.13,,,
P1106MV,"2011-07-03 07:47:00",33.84942,-121.692,"Upfront 2",CTD,340,38,4,,,,,44,0.68,1.20,0.23,4.99,0.17,,,
P1106MV,"2011-07-03 07:47:00",33.84942,-121.692,"Upfront 2",CTD,340,38,5,,,,,35,0.69,1.20,0.25,5.31,0.09,,,
P1106MV,"2011-07-03 07:47:00",33.84942,-121.692,"Upfront 2",CTD,340,38,6,,,,,25,0.66,1.30,0.21,4.64,0.00,,,
